Age,Income,Education_Level,Credit_Score,Purchase_Amount,Satisfaction_Score,Product_Category,Region,Is_Returning_Customer,Website_Visit_Frequency,Time_on_Website_Minutes,Membership_Status,Churn,Spending_Score,Polynomial_Target,Education_Level_Code,Product_Category_Code,Region_Code,Membership_Status_Code
26,58458.636800785396,PhD,677.4897691479127,214.55389577044056,8,Home,South,1,6,11.122390753107444,Platinum,0,36688.878005230006,3055.3873348350917,3,2,1,3
67,58921.315124979286,High School,811.0396545514988,104.7454183465976,9,Sports,East,1,7,13.658624873967588,Gold,1,24970.79869663667,3486.3973372174537,0,3,2,2
44,62801.23338170462,PhD,624.4016487112918,221.52168907262816,8,Electronics,East,0,7,13.786869472429421,Platinum,0,25215.092899987794,1202.044889991386,3,0,2,3
19,61383.92884680148,High School,753.2088619376219,137.60338118791617,4,Clothing,North,1,4,14.334871620178882,None,0,35494.515071824055,1557.7370006678402,0,1,0,0
22,54217.87135954064,Master,729.8429386732904,152.12879551036295,6,Home,East,1,4,9.729757523415891,None,1,35023.940067722404,1934.3316866013179,2,2,2,0
46,51563.01655927814,Master,694.0318202245069,138.84682787629092,1,Clothing,South,1,1,9.442552155737982,Silver,1,18573.604891445695,3126.1587513862205,2,1,1,1
54,49061.103081507164,PhD,767.9310242097566,120.03238010755813,4,Clothing,North,0,4,15.234732505246765,None,1,24152.88870695289,2397.67629400798,3,1,0,0
55,38690.531166999855,PhD,698.6052736303432,359.35785522627214,8,Electronics,West,1,3,7.61956181098353,Platinum,1,20839.048292146123,1278.3224254637498,3,0,3,3
36,45789.87384699839,Bachelor,699.4579597833964,299.8504296491302,1,Home,North,1,2,13.929374844528768,Gold,0,20633.653485392584,1242.6921846009523,1,2,0,2
25,24605.647787069218,PhD,677.3439673491227,344.0275626608196,3,Sports,South,0,6,23.177453118085815,Gold,0,3664.7673570090374,3129.9715431399304,3,3,1,2
65,48524.90559807875,Bachelor,741.1784441209313,108.2828735333327,1,Clothing,North,1,2,14.805882566512716,None,0,16437.894348761405,2505.8400536993086,1,1,0,0
62,35171.133392736236,Master,734.8234616905441,205.34403124331695,9,Electronics,North,0,6,5.8671663116502835,Platinum,1,11366.600669974352,2126.8613549547863,2,0,0,3
18,33446.160241763435,Master,648.7161356251894,102.98692810969281,2,Electronics,South,1,6,15.899091074007401,Gold,0,10642.559609771146,1912.0127891408729,2,0,1,2
39,52698.41226730218,High School,614.0376402700616,147.8228842102202,9,Sports,North,0,6,19.092451831153987,None,0,26903.462359938294,2852.4956606877577,0,3,0,0
69,70880.034295169,Master,669.8509681302171,131.1404762437569,4,Electronics,North,1,6,11.023414677428187,Platinum,1,40048.666353755165,1076.7247949256691,2,0,0,3
34,63774.7490900347,Bachelor,639.9980717801177,292.9688004831171,2,Clothing,South,1,6,13.505233610219106,Platinum,0,24220.068866863425,1997.4610713638579,1,1,1,3
24,26442.490945652346,PhD,676.8237712692322,170.282774142368,4,Electronics,East,1,5,10.611556104570793,Gold,0,8391.692503223157,2049.221225843458,3,0,2,2
42,35155.57795144494,High School,741.871906734207,280.12845002705126,10,Home,South,0,7,12.689091717092023,Silver,1,12167.985797184787,720.4898512496752,0,2,1,1
62,64111.567819823234,Bachelor,657.1349172456605,245.30906671913885,6,Home,North,1,7,11.672268416524895,Silver,0,32637.853652709047,1866.9985910121366,1,2,0,1
21,35262.68909692536,PhD,677.8588309344212,372.7729064078592,7,Clothing,West,0,9,17.17834259320746,Platinum,1,13701.723738754004,4225.624409914575,3,1,3,3
53,46630.50275004463,High School,682.9011367404198,89.0416832645207,3,Home,West,0,5,23.291311803043943,Platinum,1,18361.648457639316,1180.8922628440923,0,2,3,3
23,58250.78148536828,Master,722.4215441102642,294.4424929840099,3,Sports,South,0,4,15.286077250550324,None,0,21220.082769076027,2063.9399597358133,2,3,1,0
48,35474.83317704547,Bachelor,567.6555333007698,285.9830652800546,10,Electronics,West,0,7,7.29128710850792,Platinum,0,24675.99563400488,-86.72855512960177,1,0,3,3
36,51580.6325921894,PhD,649.6649852617352,126.9965871479724,8,Clothing,North,1,5,27.647166511020828,None,0,35838.127172500055,1810.6874906517392,3,1,0,0
61,29989.617576226934,High School,690.5641846139737,275.53500023548696,5,Sports,North,1,5,17.91449305872203,None,1,14515.675623256086,992.7254571853177,0,3,0,0
56,40979.48534073179,High School,740.0039478213431,225.21087222696715,4,Electronics,South,1,4,18.93235219531948,None,1,26997.719285189134,1681.779203385876,0,0,1,0
44,54796.72901213806,Master,655.4048776246898,182.93928050349442,7,Sports,North,0,9,14.681369248236257,Platinum,0,24743.80864231508,2399.7667801402067,2,3,0,3
27,26105.09399702496,PhD,586.1723646979062,138.20483847710003,7,Clothing,East,1,5,16.163645873380265,Platinum,0,12148.061349930496,812.1340806199632,3,1,2,3
43,56607.121069405985,Master,710.9855722983068,146.06679114131106,9,Clothing,North,0,6,13.29087065558814,None,1,31679.926525834384,2210.934622142121,2,1,0,0
36,49705.433016099785,Master,648.2318805587186,353.73590718394445,9,Sports,South,0,0,19.518479544513248,Gold,0,21093.879307535608,1169.8263709770085,2,3,1,2
56,58287.34931625721,PhD,620.5166670454819,200.0512114218112,5,Electronics,East,0,6,12.612983358258685,Platinum,0,28466.41786845302,698.1466395919881,3,0,2,3
20,53358.712010969924,PhD,648.7827305143388,258.65975011485943,8,Home,East,1,8,17.446872102785107,Silver,1,24424.933508938084,2922.704048095506,3,2,2,1
62,70462.10644960766,PhD,670.7737321172075,140.6825463749335,10,Home,West,1,4,19.847018582285305,Gold,0,36499.7460850378,1112.9916865181906,3,2,3,2
30,51878.36753971861,Bachelor,649.7627667730893,141.5110290333771,1,Sports,North,0,6,21.229674428884632,Silver,0,26369.49809335238,1516.1613942188474,1,3,0,1
67,43558.91688312121,PhD,569.7216971450465,281.14886069374563,9,Clothing,South,1,3,20.15971348484556,Platinum,0,17202.430768581748,1543.1623964576263,3,1,1,3
45,51834.46254548425,High School,724.8533098443567,98.78178413363509,8,Electronics,West,1,3,9.882006109201168,Gold,0,23472.77796862619,2194.3840646542503,0,0,3,2
37,58149.470435545816,Master,743.7437520639361,168.85896740710464,6,Electronics,West,0,7,22.86373091651433,Platinum,1,34788.453155828436,1984.202310816442,2,0,3,3
45,50732.901054885566,Bachelor,712.5760995669752,202.5520558304174,3,Clothing,North,0,4,18.321294789202177,Platinum,1,28190.728028273887,1812.2681208483525,1,1,0,3
25,50608.87536805824,PhD,623.1157164787592,208.35294513800392,3,Home,North,1,2,16.527966418056703,Gold,1,26653.66749875387,1228.7636448969047,3,2,0,2
58,39470.12468289867,Bachelor,669.9254233026242,186.5680036237883,8,Electronics,South,0,1,17.104383789660744,Platinum,1,31035.068641224178,1781.0973351489463,1,0,1,3
56,40056.48623673578,PhD,679.6739342385271,229.68648358219423,5,Sports,West,0,7,14.20805052744973,Gold,0,14513.493287326513,2327.4416461838314,3,3,3,2
18,28960.920923004596,Bachelor,709.9397194780955,251.96418168633588,10,Home,South,1,2,12.666890682576154,Platinum,0,17069.25714299618,2060.292894400431,1,2,1,3
20,76243.65114780409,Master,713.4170244359041,255.09781590944976,7,Sports,West,1,5,13.157473939219493,None,0,37495.84421348789,3061.7690826838534,2,3,3,0
30,31342.051469130725,Master,643.2913100610753,126.064714349913,5,Home,West,0,6,21.440636442698572,Silver,0,17510.108121303885,2703.0106599178903,2,2,3,1
45,39606.42203306139,High School,684.099777820678,178.68836765534022,8,Clothing,West,1,7,15.405259238249492,None,1,19854.623744181503,3083.9650543650996,0,1,3,0
66,39223.89101646204,High School,702.8640202307621,289.60721464077034,10,Sports,North,0,5,16.40858942564337,Platinum,0,16204.41684139924,3459.008512261953,0,3,0,3
42,63423.86565416662,PhD,752.7911161073383,267.0985390680404,10,Sports,West,0,5,15.300709879635976,Platinum,0,26636.675998457555,2153.48557513209,3,3,3,3
50,45575.75482561958,Master,715.2253269912362,97.03554113892021,4,Clothing,West,1,8,11.66037534804186,Platinum,1,21947.03849132128,2853.621419180541,2,1,3,3
55,68716.131090106,Bachelor,719.4528343687759,226.36099252641512,2,Sports,West,0,5,4.265895339165898,None,1,30547.189996437017,2363.1918784937275,1,3,3,0
23,39897.640636341974,Bachelor,684.1913313964681,51.633106296889224,3,Home,East,0,6,18.84360057101324,Platinum,1,18220.795011993618,3264.6626155548097,1,2,2,3
61,54184.91243335703,Bachelor,750.5229572601752,203.52011765452772,8,Electronics,North,0,3,18.313888250736184,Gold,0,31143.257492965902,312.2432406142243,1,0,0,2
62,37469.794201103636,High School,700.4881397979749,342.33252625594827,7,Electronics,East,1,9,14.942720565508578,Silver,1,11780.474133292018,1758.8387099980064,0,0,2,1
49,82177.23691660083,Bachelor,636.9456044913214,128.90804620482604,2,Clothing,North,1,5,9.548811454348028,Platinum,0,39230.057810826605,2405.173798315637,1,1,0,3
62,32186.02371455731,High School,750.1684985062595,137.42577158813134,6,Home,South,1,5,24.104094401700493,Platinum,0,20465.59207223548,2644.3608325876844,0,2,1,3
64,54647.31065340541,High School,714.8951636269513,257.3022336179645,9,Sports,East,0,7,13.294240477491075,Silver,1,24927.78014968866,2071.961340188878,0,3,2,1
38,59506.65321398148,PhD,657.8477989435759,84.28988635927655,4,Sports,South,0,4,16.24125750801299,Silver,1,37180.60271606593,291.89969603274903,3,3,1,1
33,56206.986461772474,Bachelor,656.0253516300378,152.54337275862207,9,Electronics,West,1,6,11.484258350359827,Silver,1,19469.522407937384,1766.342389733702,1,0,3,1
38,47220.68511683438,Bachelor,694.828777257038,244.73308531863145,2,Sports,South,1,4,8.251406818365682,None,0,31787.26526116389,2770.6047350565086,1,3,1,0
28,48052.689503998605,Master,703.1592397633792,152.42856142329475,2,Electronics,South,1,5,17.948164802347026,None,0,23216.26176458218,1622.7487617771246,2,0,1,0
54,50657.17207968664,PhD,689.8646132815603,182.30225095917712,9,Clothing,South,0,6,7.495957180874846,Platinum,0,18805.38779790286,2114.1016176136927,3,1,1,3
53,47794.96997557267,Master,695.5654336721442,255.8139282736276,7,Sports,South,1,2,16.14519214016445,Silver,1,27103.37319348353,3932.449275373734,2,3,1,1
52,64458.18675192365,PhD,764.9978687288191,231.6159562652421,7,Home,North,0,9,16.159716082980825,Platinum,0,34563.268955594445,1823.5226535351037,3,2,0,3
36,83157.84502387026,Bachelor,733.5771576117443,220.01137972215514,1,Sports,East,1,2,9.401183976735503,Platinum,0,47529.66142868855,1792.2179491209954,1,3,2,3
37,41637.623224882496,High School,689.5317795632512,174.5658290547471,6,Electronics,North,0,5,8.51791490463181,Platinum,0,13238.606959918427,2146.0728781510816,0,0,0,3
35,29452.955306313834,High School,727.0655290383742,227.75458364517166,7,Clothing,North,0,5,11.147821479714478,None,0,9345.894960169775,2185.0388635937743,0,1,0,0
64,48675.76927473118,High School,628.373804823623,190.72004899251826,6,Electronics,North,1,2,11.86219740331099,Silver,1,27228.14354106908,2224.21801033869,0,0,0,1
58,88695.64006481477,High School,699.8963524973404,234.33542074443386,6,Sports,South,0,5,7.351327609189181,Platinum,0,57195.49970483767,2439.6007817380405,0,3,1,3
66,37944.88148045404,High School,770.4653174866555,162.73009811615162,2,Electronics,North,1,10,9.374293967642219,None,1,21048.684154778835,915.5345550160021,0,0,0,0
31,74586.75208166102,Master,669.0977052303813,186.3073269215344,6,Electronics,East,0,2,15.379525528212431,Gold,1,40983.80995802252,1819.895186052525,2,0,2,2
32,75165.51221114662,PhD,637.6183035690458,125.75316555859897,4,Clothing,North,0,4,24.9481165989297,Gold,0,33856.43346950272,714.021870683642,3,1,0,2
48,41696.176374380084,Bachelor,647.3955555703469,197.3744292495323,9,Home,West,1,6,20.038240137928064,Platinum,0,19058.83900189451,2046.3670860981872,1,2,3,3
18,58534.74618777913,Master,625.5183481328805,139.17493522783664,1,Sports,South,0,7,15.802598818017087,Platinum,1,26308.200607751707,2546.9758543227126,2,3,1,3
20,74425.94934692807,PhD,640.7619045936149,116.4465162378505,8,Clothing,West,1,7,20.641709336640588,Silver,0,38864.68831568265,1801.3031698969867,3,1,3,1
33,44313.08388518769,High School,661.4745950704986,219.3995860891541,5,Home,East,1,3,20.77731722016334,Silver,1,25864.17018457208,997.0613549457146,0,2,2,1
40,46946.29459846457,PhD,609.7216490410678,215.95548318932453,1,Electronics,East,1,6,13.475100286326422,Platinum,0,23521.731216734435,1529.0814642723744,3,0,2,3
28,41274.786290770346,PhD,680.7809166974802,258.71553012114293,4,Home,East,0,9,16.289479194638595,None,0,24794.589958909735,3739.4091096200445,3,2,2,0
29,34778.649039607,High School,725.1138586893323,167.66558228186756,1,Electronics,East,0,6,19.889489478582405,Platinum,1,17365.598980044546,3388.79698721336,0,0,2,3
27,40260.83682400989,High School,634.612190992654,230.60396351275668,6,Electronics,North,0,8,20.572362652739695,Silver,0,26913.695216680433,1395.6840965475108,0,0,0,1
49,31640.895998566153,High School,755.9641961820885,241.30981792052475,2,Clothing,South,1,7,20.620363053062807,Silver,1,10652.694084818842,1447.9118978641854,0,1,1,1
33,50511.25202388839,Bachelor,705.5396044263797,233.3580355873696,5,Electronics,East,1,4,9.864946314479443,None,1,31415.30758758891,1835.1188666442176,1,0,2,0
25,38450.40153412038,High School,731.5290292812028,138.07597378983934,7,Clothing,West,0,3,20.875257866302867,Platinum,0,15704.486339677365,3177.178412480566,0,1,3,3
55,53506.788676861215,Bachelor,647.1082723073931,211.20226117033917,2,Home,East,0,10,24.2903845476748,Silver,1,27035.32893082879,276.5413948209941,1,2,2,1
29,26661.56530694559,High School,722.7262613533308,227.3105222040996,6,Home,South,1,4,22.467138749294733,Platinum,0,6439.327445266089,1383.927872894239,0,2,1,3
41,54963.20348321686,Bachelor,625.4033049802343,200.53838501809565,6,Electronics,West,0,3,9.572389750990217,Silver,0,30071.44384418308,2374.419153227833,1,0,3,1
45,62502.93442413387,PhD,724.5123750418254,43.514175622168636,5,Clothing,West,1,10,8.315118468182062,Gold,0,31108.892554703765,2273.379616972467,3,1,3,2
25,20093.96536142817,Master,688.5919669896765,212.036721798011,5,Electronics,West,0,12,17.32612841346796,Gold,1,13980.214655949161,1509.8507061243072,2,0,3,2
45,55610.848547713584,PhD,707.6625609992392,365.93982795479315,3,Clothing,North,1,2,22.374169851082048,Gold,0,18176.48889113745,1725.2084907492845,3,1,0,2
53,68415.03488709938,PhD,621.2202697187574,172.9970548432263,10,Clothing,East,0,3,16.13083992258437,Silver,0,34936.793045400125,2346.8610537850436,3,1,2,1
43,31855.38471963192,High School,635.2465078861698,145.39421766085093,10,Clothing,North,0,2,13.825110839223305,None,1,17985.096059052557,1559.5036996901154,0,1,0,0
25,75088.58580256555,Bachelor,709.8614109126693,228.00114197835487,2,Home,West,1,8,14.54905500037742,Gold,1,31761.396612009616,874.0560045536886,1,2,3,2
67,56285.285140490676,Master,632.5825997887899,223.42836578499288,7,Clothing,North,1,3,20.102460999707912,Silver,1,29867.722250074425,1928.4960240314672,2,1,0,1
45,39424.82216362387,High School,703.1603146049562,289.4551374062311,1,Home,North,1,7,13.391962101437077,Platinum,1,7366.508700741197,2166.8567118137053,0,2,0,3
45,49163.46383513441,High School,611.6431096769877,105.65988830683341,6,Clothing,North,0,5,17.40477328366646,Gold,0,24043.105212598264,-146.94497896067014,0,1,0,2
54,58374.903687825834,High School,722.4087106333334,254.8535189431244,6,Home,East,1,6,14.348184493426944,None,0,35369.93171018188,2413.8231758751563,0,2,2,0
58,51140.080871186176,PhD,618.3738342615745,244.28165459385977,3,Sports,West,1,2,10.558310071647725,None,0,23928.196937363937,3020.575668991807,3,3,3,0
53,58081.33988669554,Bachelor,707.6149968839761,189.33900972945904,2,Home,West,0,4,10.16654442159654,None,0,25525.347124447904,1658.6439609327213,1,2,3,0
44,36189.89610380951,Bachelor,711.2815466823,225.40154884412675,2,Home,East,1,9,17.62654657094982,Platinum,1,16951.717935478642,1634.4843888750806,1,2,2,3
34,52540.41236054117,Master,645.1614090785213,277.2093111198768,9,Electronics,North,1,7,1.472981837524534,Platinum,1,25905.48056674769,1207.1827494582851,2,0,0,3
26,28794.282546425296,Bachelor,709.1013283542363,265.4236535021338,5,Clothing,North,1,4,17.396313669140284,None,0,17958.90898634017,1785.21573078888,1,1,0,0
50,48331.60907976949,Bachelor,693.0221131666779,114.27355159447035,7,Sports,South,0,3,14.146900211479045,None,1,24875.239502506076,1441.828138557596,1,3,1,0
37,36441.38537802815,High School,653.057907190363,261.5118640066613,5,Electronics,South,0,1,19.73041564958105,None,1,22050.84177494576,3399.5055720634764,0,0,1,0
30,38967.050861153504,High School,629.5722657961896,195.1483546225611,7,Clothing,South,0,5,18.007320990100716,Platinum,1,20043.787551385816,2064.6064423859307,0,1,1,3
45,68541.39762815656,PhD,581.8687154163711,205.46555735116365,4,Sports,East,1,2,15.223104629003243,Platinum,1,29564.105771887112,-170.01157207088227,3,3,2,3
65,66369.65180891403,High School,697.4825023649847,205.4897743251271,8,Sports,West,0,7,9.663176958703614,Silver,1,26315.546241747503,2668.0346354668054,0,3,3,1
46,59137.071813607654,High School,601.7598614318972,188.7317758401305,10,Sports,South,1,6,9.933821522078476,Gold,0,30546.951978236026,3700.7398227371004,0,3,1,2
30,33615.308529911315,High School,684.7672099720654,289.37806228302986,10,Clothing,West,1,4,11.77517473572758,Platinum,0,3531.4832805843,2449.068050281012,0,1,3,3
63,45253.87325457797,High School,666.8275891958875,193.7211530113091,7,Sports,West,1,6,19.342971229440078,None,1,12920.927401673647,3271.916569595271,0,3,3,0
52,68196.46549968775,PhD,713.9571387719097,116.03404037126235,10,Sports,West,0,4,23.843525615775214,Gold,1,27188.05999356414,2687.5812227278484,3,3,3,2
23,52125.753704598574,High School,664.8977250255068,170.48526080227035,5,Electronics,East,0,4,16.649455819423377,Platinum,0,29715.987856489475,2928.8838638422976,0,0,2,3
35,84789.94309972541,Master,663.5276106826454,213.40210376078568,6,Home,East,1,5,12.05390530646224,Gold,0,34046.007524859764,2889.7932288033307,2,2,2,2
68,55899.76759091558,Master,716.5935352144148,292.1911088222788,5,Clothing,East,1,4,12.574879298254519,Silver,1,29380.5721799393,3076.1520655858008,2,1,2,1
22,52880.73674735047,Master,696.7529014542059,245.2321013711625,7,Home,East,0,6,12.804956333780838,Platinum,1,21400.481582853132,2255.0760916466347,2,2,2,3
64,45363.25303696248,Master,695.8077978591389,136.2098540939717,2,Electronics,South,0,9,20.20057257220632,None,1,22129.210650932302,374.5671674306416,2,0,1,0
42,52003.11357173423,High School,703.4633794904263,386.3892437509169,5,Home,North,0,4,12.70707016106072,None,0,25768.53916566022,877.1102442093377,0,2,0,0
19,47712.952454291844,Master,603.2213938396447,219.85814832334847,10,Sports,North,1,3,14.781565866949506,Silver,1,22109.21405330686,870.1434768429403,2,3,0,1
27,60621.630150328856,High School,717.8394339993491,295.6543053499261,3,Sports,North,0,6,21.723992743500204,Silver,1,27197.566645670206,-587.6962244480851,0,3,0,1
47,64350.53475191876,PhD,710.6234397006801,188.62141748170782,9,Clothing,South,0,5,12.162611542741642,Silver,1,24443.400658253428,1551.1353085060766,3,1,1,1
67,38210.158092380756,Master,629.1658435711752,240.0019433529087,6,Clothing,North,0,6,17.78530286015019,Silver,1,19359.242732764356,3529.3732431894114,2,1,0,1
62,30031.50569663333,Bachelor,667.79597631629,262.96013783888037,10,Clothing,South,1,2,19.50227476390144,Silver,1,16844.023554730757,638.0238978230552,1,1,1,1
22,22456.919403450553,Master,678.0346356186185,291.36460338156917,3,Electronics,South,0,3,15.3172098768316,Platinum,1,14684.497352886203,2666.475169505264,2,0,1,3
50,57619.86990368816,Master,673.2751607799133,279.3026229033669,7,Clothing,South,1,1,24.770589003955862,Platinum,1,28238.87895410694,2529.1039616729463,2,1,1,3
18,33449.50090739189,High School,696.6929983284267,265.41477500547336,4,Electronics,North,1,5,23.327266099161278,Gold,1,17112.766477422738,2172.3687573772695,0,0,0,2
35,17706.64110571276,Master,751.5683390915592,176.36849516044185,3,Sports,West,1,7,16.31548541500104,Silver,0,4137.779244338235,3130.0805424146174,2,3,3,1
49,55828.67906796446,Bachelor,734.0883363836415,157.1190468532954,8,Home,North,0,3,10.980915707718813,None,0,30221.688009777856,1953.785897082275,1,2,0,0
64,87394.99276149186,High School,614.3890403284297,224.94556327431482,4,Sports,North,0,3,11.217206939806552,None,0,45820.83964146347,3611.124565760081,0,3,0,0
66,49908.9363269016,High School,711.1034995153025,269.9846054255802,1,Sports,East,0,8,16.06320595423822,Silver,1,23625.454465784256,1906.1087885436075,0,3,2,1
28,62577.36161677463,PhD,746.4466659767704,183.29594744175446,6,Sports,South,1,3,9.549847254766053,Silver,0,30589.103050559384,2281.7639012966415,3,3,1,1
38,51227.440378213476,PhD,699.3404260344602,279.887897428579,10,Clothing,West,0,1,16.344709813746356,Silver,0,25499.742610074383,1812.7979632764625,3,1,3,1
43,48516.65520213286,Master,734.5490212592983,308.9462559114635,1,Clothing,East,1,5,23.440477718067818,Silver,0,25641.03915021159,1046.1021685794835,2,1,2,1
42,63786.14724481653,PhD,780.6135222850382,131.27593106949354,5,Clothing,West,0,12,15.312433843907563,Silver,0,24413.935141997328,619.81449702995,3,1,3,1
39,45645.88183717023,PhD,731.1854773053491,137.230947215279,7,Home,West,0,4,14.905261139698558,None,0,15084.397728700598,2532.3418859449903,3,2,3,0
44,54010.88471107854,PhD,692.4654297820864,189.47187058209977,6,Clothing,South,0,6,19.26596533088435,Gold,1,19566.402067893294,3320.8867562019805,3,1,1,2
66,54825.467092940205,High School,732.2544237042376,223.07095011418974,2,Electronics,North,0,3,17.62417779738329,Silver,0,25248.902383189503,2349.754461427875,0,0,0,1
30,39978.64319535427,High School,687.2443916548445,160.65747396747116,4,Sports,South,1,6,9.258446062422781,Silver,1,21385.858974190192,2453.9517590915157,0,3,1,1
50,64880.635243047844,High School,681.1951521642478,301.4152009150358,2,Home,South,1,8,12.723829126261943,Silver,1,20370.372258092262,445.67830849365737,0,2,1,1
51,47375.60364956887,PhD,662.4292882143134,231.80501461388383,1,Home,East,1,7,24.46977161759264,Platinum,0,23297.834799220836,2390.3578168535796,3,2,2,3
58,38663.82260760733,High School,758.1706679416054,202.95852861805545,3,Home,South,1,5,16.627225941382335,None,1,24400.662844555343,-33.18566638128914,0,2,1,0
52,58047.64765355605,PhD,639.0785667028999,92.30678570986043,3,Home,North,0,3,9.967833464141147,None,0,30449.576764269033,814.8194700320475,3,2,0,0
18,36522.98027313444,High School,756.6183862339058,101.31381376793696,7,Home,West,1,5,14.040771080939725,Gold,1,7267.031457504148,3276.5928144385853,0,2,3,2
38,50422.717360536924,High School,704.9932061870186,221.07569377113546,1,Electronics,South,1,11,6.087063667235052,Platinum,1,27036.690330258167,1968.0500412700633,0,0,1,3
65,49863.21505033695,Bachelor,610.034691259903,40.05532803838727,9,Sports,West,1,3,5.712389827553771,Platinum,0,25203.013889882026,2203.3359976764004,1,3,3,3
23,66288.43348747367,Master,698.382464649571,275.94780572330535,6,Home,South,0,16,19.91135617685808,Platinum,1,31751.032987575334,2491.701268513214,2,2,1,3
45,57120.47349319929,PhD,574.9986746174188,188.13846167207598,4,Sports,West,1,5,14.977641652852968,Gold,1,28569.12284594801,2775.630211195984,3,3,3,2
34,49624.595618822845,Bachelor,711.2754008415518,443.231972719605,3,Clothing,South,1,0,17.594384419319283,Gold,1,16832.97141728743,1674.7725304630894,1,1,1,2
22,62266.494488004304,High School,724.2615741494495,373.0937187962083,3,Home,East,0,5,20.789424557920867,Gold,1,31488.190734399093,2231.3173818218374,0,2,2,2
48,70853.1132352597,PhD,650.3822022173973,186.39131980643623,2,Home,West,0,5,16.697369288759855,Platinum,1,37919.518469864204,1920.8878613171016,3,2,3,3
22,58367.154595277934,High School,686.1773847977792,192.02472481015138,2,Sports,South,1,3,18.665510308887168,None,1,24778.946458792063,406.4151297403298,0,3,1,0
55,50155.28929765071,Master,777.7078716875143,274.66861355015226,10,Home,South,1,1,16.28654552068366,Platinum,1,21743.517675951727,1672.9935119750173,2,2,1,3
20,30322.456514747606,Bachelor,654.7126647869031,327.73794574385283,5,Home,East,0,4,21.43199042915232,Gold,1,12403.104183974741,2353.0473550179595,1,2,2,2
40,34023.29505386941,Master,627.0546206471699,77.14782069229874,9,Home,East,1,5,23.867236697009343,Platinum,0,13735.233448373196,1575.017462044111,2,2,2,3
54,45421.629434679984,Bachelor,754.0831701231299,66.02184009839851,2,Electronics,East,0,2,15.99785344759045,Silver,1,18600.091562564405,1645.692497827503,1,0,2,1
54,40857.31696761075,High School,778.1293595265397,153.3473895834214,2,Electronics,West,1,4,15.788179826364928,Platinum,0,15655.491312285589,2803.798821237287,0,0,3,3
27,47195.43045521831,Master,680.1847835923924,243.70531873803984,6,Home,West,1,7,16.600800058649902,Platinum,0,25318.168023137245,2099.018888770946,2,2,3,3
27,50849.74887345661,Master,730.5731517704178,237.26551928806978,10,Electronics,East,1,4,14.472373359673353,None,1,15791.406142761,2289.7751523973457,2,0,2,0
36,57945.391315350964,High School,747.0737957765441,280.2328591237888,2,Clothing,North,1,6,12.998597604951554,None,1,29007.65058087041,324.87657954840347,0,1,0,0
34,48942.518329113635,Master,642.8757883730808,110.02268537260188,4,Home,North,1,6,20.241680471403694,None,0,26161.987283009355,2393.9200106755243,2,2,0,0
38,57297.52465739303,PhD,655.7347082316065,26.289210277334263,6,Clothing,South,0,7,13.005351525001618,Silver,0,22025.259498765412,845.9577845727858,3,1,1,1
31,50967.1162221518,Bachelor,741.5437256577368,264.3510646476609,5,Sports,North,0,8,12.716976112196157,None,0,25260.753742989105,1916.578882593286,1,3,0,0
26,20368.00150469193,Bachelor,764.2507139354254,137.8852795276074,1,Clothing,South,1,4,19.491851270953106,Silver,1,4681.301540060854,874.3966805523701,1,1,1,1
63,35909.96909271869,Bachelor,708.1440430087177,48.61341017085215,6,Sports,West,1,6,19.87554795258687,Gold,1,22756.62419358,3014.8254474492837,1,3,3,2
18,47838.686664175766,PhD,636.0092823248973,210.87978094695362,1,Home,West,1,5,26.667357679484617,None,1,21991.19156186196,3772.0079171122798,3,2,3,0
68,31854.578857383385,Bachelor,779.353055584972,259.4881766164008,3,Sports,North,0,6,21.098319254712095,Platinum,0,23412.880090175902,1974.824835602806,1,3,0,3
62,58998.93094994307,High School,653.4514551094018,190.8457150909042,10,Sports,West,0,4,19.13513800415403,Platinum,1,36190.85245588755,1917.5104246408223,0,3,3,3
30,72961.26248515546,Master,663.2431109414274,165.6613710363133,5,Clothing,East,0,2,19.856721143681945,Silver,1,38057.2770739846,2970.749665696823,2,1,2,1
21,68281.42777545974,PhD,697.1168917244811,188.047832589057,10,Clothing,East,0,2,14.260581969881747,None,1,44894.25204514196,2510.9870333881354,3,1,2,0
18,46798.35693604688,Bachelor,757.7080210357387,172.2062928199413,5,Clothing,North,0,10,17.811075184491965,Platinum,1,15726.782096450868,1871.1172598525475,1,1,0,3
66,72360.89205274929,High School,722.6987988276112,98.89646660448747,10,Home,North,0,2,18.048209662502185,Gold,0,43447.53222427023,2473.8098857746827,0,2,0,2
57,52230.01185803167,Master,700.7432750180956,146.39894922571762,6,Home,South,0,4,12.289639867301982,None,1,24854.633883709193,4069.7134647166695,2,2,1,0
49,44943.71043322941,Master,703.1644265059053,239.0959928760361,10,Clothing,West,0,8,14.755277985283737,Gold,1,21998.41491158581,1323.2295954748993,2,1,3,2
51,40798.960046885906,PhD,682.1757334321733,224.1258906032375,8,Home,South,1,3,19.761962031827355,Platinum,0,17153.331886807144,1419.2140071620797,3,2,1,3
45,45462.95470267808,PhD,707.9069757259253,212.6044854475115,5,Home,South,0,12,14.907453602428824,None,1,15721.219643764338,2772.158277519189,3,2,1,0
48,44177.34772188157,PhD,553.5219961152849,125.36386386099655,1,Sports,East,0,2,18.057857751498787,Silver,0,24976.656431014966,4102.834384528848,3,3,2,1
